month,ward_number,ward_name,connections,consumption_ml,location_id
2025-08-01,2,Chowdeshwari Ward,463,23.62,2_chowdeshwari_ward
2025-08-01,3,Attur,6278,173.1,3_attur
2025-08-01,4,Yelahanka Satellite Town,7750,390.73,4_yelahanka_satellite_town
2025-08-01,5,Jakkur,3846,106.07,5_jakkur
2025-08-01,6,Thanisandra,3715,53.84,6_thanisandra
2025-08-01,7,Byatarayanapura,9705,285.71,7_byatarayanapura
2025-08-01,8,Kodigehalli,5392,127.78,8_kodigehalli
2025-08-01,9,Vidyaranyapura,12962,390.23,9_vidyaranyapura
2025-08-01,10,Doddabommasandra,1842,27.62,10_doddabommasandra
2025-08-01,11,Kuvempunagar,4462,60.42,11_kuvempunagar
2025-08-01,12,Shettyhalli,8074,136.85,12_shettyhalli
2025-08-01,13,Mallasandra,4524,72.75,13_mallasandra
2025-08-01,14,Bagalagunte,8785,225.54,14_bagalagunte
2025-08-01,14,Sidedahalli,1569,40.96,14_sidedahalli
2025-08-01,15,T. Dasarahalli,4582,145.97,15_t._dasarahalli
2025-08-01,16,Jalahalli,3107,91.56,16_jalahalli
2025-08-01,17,J.P.Park,5739,129.52,17_j.p.park
2025-08-01,18,Radhakrishna Temple Ward,5517,97.96,18_radhakrishna_temple_ward
2025-08-01,19,Sanjaynagar,5815,86.78,19_sanjaynagar
2025-08-01,20,Ganganagar,3332,69.12,20_ganganagar
2025-08-01,21,Hebbal,7468,158.48,21_hebbal
2025-08-01,22,Vishwanathnagenahalli,3283,75.76,22_vishwanathnagenahalli
2025-08-01,23,Nagavara,9071,190.71,23_nagavara
2025-08-01,24,Hbr Layout,8157,240.06,24_hbr_layout
2025-08-01,25,Horamavu,11232,156.55,25_horamavu
2025-08-01,26,Ramamurthynagar,9483,264.97,26_ramamurthynagar
2025-08-01,27,Banasawadi,9624,277.0,27_banasawadi
2025-08-01,28,Kammanahalli,6633,179.32,28_kammanahalli
2025-08-01,29,Kacharakanahalli,4869,129.55,29_kacharakanahalli
2025-08-01,30,Kadugondanahalli,5131,132.02,30_kadugondanahalli
2025-08-01,31,Kushalnagar,3147,56.33,31_kushalnagar
2025-08-01,32,Kavalbyrasandra,5578,104.02,32_kavalbyrasandra
2025-08-01,33,Manorayanapalya,2682,59.74,33_manorayanapalya
2025-08-01,34,Gangenahalli,2321,47.17,34_gangenahalli
2025-08-01,35,Aramane Nagar,2967,82.07,35_aramane_nagar
2025-08-01,36,Mathikere,4142,85.1,36_mathikere
2025-08-01,37,Yeshwanthpur,3215,60.53,37_yeshwanthpur
2025-08-01,38,H.M.T,3656,132.9,38_h.m.t
2025-08-01,39,Chokkasandra,5853,133.01,39_chokkasandra
2025-08-01,40,Doddabidirakalu,1,0.0,40_doddabidirakalu
2025-08-01,41,Peenya Industrial Area,8192,204.09,41_peenya_industrial_area
2025-08-01,42,Lakshmidevinagar,5147,106.77,42_lakshmidevinagar
2025-08-01,43,Nandini Layout,6449,157.67,43_nandini_layout
2025-08-01,44,Marappanahalli,4441,122.21,44_marappanahalli
2025-08-01,45,Malleshwaram,3656,108.38,45_malleshwaram
2025-08-01,46,Jayachamarajendra Nagar,5326,182.14,46_jayachamarajendra_nagar
2025-08-01,47,Devarajeevanahalli,3745,79.61,47_devarajeevanahalli
2025-08-01,48,Muneshwaranagar,2196,35.95,48_muneshwaranagar
2025-08-01,49,Lingarajapura,5742,95.74,49_lingarajapura
2025-08-01,50,Benniganahalli,5859,361.68,50_benniganahalli
2025-08-01,51,Vijinapura,6269,129.81,51_vijinapura
2025-08-01,52,K.R.Puram,8885,168.31,52_k.r.puram
2025-08-01,53,Basavanapura,8382,205.69,53_basavanapura
2025-08-01,54,Hoodi,5171,314.45,54_hoodi
2025-08-01,55,Devasandra,3277,83.79,55_devasandra
2025-08-01,56,A. Narayanapura,8410,225.82,56_a._narayanapura
2025-08-01,57,C.V. Ramannagar,3270,77.16,57_c.v._ramannagar
2025-08-01,58,Hosathippasandra,6022,151.59,58_hosathippasandra
2025-08-01,59,Maruthiseva Nagar,5585,162.23,59_maruthiseva_nagar
2025-08-01,60,Sagayapuram,4264,96.18,60_sagayapuram
2025-08-01,61,S.K. Garden,2881,77.56,61_s.k._garden
2025-08-01,62,Ramaswamy Palya,3129,78.46,62_ramaswamy_palya
2025-08-01,63,Jayamahal,3076,121.23,63_jayamahal
2025-08-01,64,Rajamahal,3692,90.22,64_rajamahal
2025-08-01,65,Kadumalleshwara,5605,159.48,65_kadumalleshwara
2025-08-01,66,Subramanyanagar,4282,128.47,66_subramanyanagar
2025-08-01,67,Nagapura,5795,178.21,67_nagapura
2025-08-01,68,Mahalakshmipuram,5094,136.54,68_mahalakshmipuram
2025-08-01,69,Laggere,10222,237.9,69_laggere
2025-08-01,70,Rajagopalanagar,8295,188.28,70_rajagopalanagar
2025-08-01,71,Hegganahalli,8658,233.8,71_hegganahalli
2025-08-01,72,Herohalli,10947,209.7,72_herohalli
2025-08-01,73,Kottigepalya,8468,202.67,73_kottigepalya
2025-08-01,74,Shakthiganapathi Nagar,6108,154.73,74_shakthiganapathi_nagar
2025-08-01,75,Shankaramata,5211,146.31,75_shankaramata
2025-08-01,76,Gayathrinagar,4374,118.61,76_gayathrinagar
2025-08-01,77,Dattathreya Temple,4481,117.05,77_dattathreya_temple
2025-08-01,78,Pulikeshinagar,3573,120.35,78_pulikeshinagar
2025-08-01,79,Sarvagnanagar,3435,78.55,79_sarvagnanagar
2025-08-01,80,Hoysalanagar,5463,153.01,80_hoysalanagar
2025-08-01,81,Vignananagar,7071,190.65,81_vignananagar
2025-08-01,82,Garudacharpalya,4357,183.68,82_garudacharpalya
2025-08-01,83,Kadugodi,1006,48.08,83_kadugodi
2025-08-01,84,Hagadooru,2003,120.59,84_hagadooru
2025-08-01,85,Doddanekkundi,5667,320.96,85_doddanekkundi
2025-08-01,85,Varthur,1353,94.25,85_varthur
2025-08-01,86,Marathalli,4669,159.32,86_marathalli
2025-08-01,87,Hal Airport,4375,91.06,87_hal_airport
2025-08-01,88,Jeevanbhimanagar,6001,150.25,88_jeevanbhimanagar
2025-08-01,89,Jogupalya,4066,128.8,89_jogupalya
2025-08-01,90,Ulsoor,5606,334.22,90_ulsoor
2025-08-01,91,Bharathinagar,2239,94.91,91_bharathinagar
2025-08-01,92,Shivajinagar,5147,203.15,92_shivajinagar
2025-08-01,93,Vasanthnagar,3736,263.92,93_vasanthnagar
2025-08-01,94,Gandhinagar,4774,355.9,94_gandhinagar
2025-08-01,95,Subhashnagar,3091,59.72,95_subhashnagar
2025-08-01,96,Okalipuram,3419,138.33,96_okalipuram
2025-08-01,97,Dayanandanagar,3497,82.68,97_dayanandanagar
2025-08-01,98,Prakashnagar,3074,80.42,98_prakashnagar
2025-08-01,99,Rajajinagar,3929,113.56,99_rajajinagar
2025-08-01,100,Basaveshwaranagar,5767,166.1,100_basaveshwaranagar
2025-08-01,101,Kamakshipalya,3684,90.58,101_kamakshipalya
2025-08-01,102,Vrushabhavathi Nagar,4175,98.63,102_vrushabhavathi_nagar
2025-08-01,103,Kaveripura,5038,104.98,103_kaveripura
2025-08-01,104,Govindrajnagara,2896,69.52,104_govindrajnagara
2025-08-01,105,Agrahara Dasarahalli,3212,90.9,105_agrahara_dasarahalli
2025-08-01,106,Dr. Rajkumar Ward,2471,80.77,106_dr._rajkumar_ward
2025-08-01,107,Shivanagar,2456,85.74,107_shivanagar
2025-08-01,108,Srirammandira Ward,4676,116.34,108_srirammandira_ward
2025-08-01,109,Chikpet,5606,108.7,109_chikpet
2025-08-01,110,Sampangiramnagar,3009,130.95,110_sampangiramnagar
2025-08-01,111,Shanthala Nagar,3777,223.37,111_shanthala_nagar
2025-08-01,112,Dommalur,4767,193.22,112_dommalur
2025-08-01,113,Konena Agrahara,3939,122.02,113_konena_agrahara
2025-08-01,114,Agaram,2926,152.58,114_agaram
2025-08-01,115,Vannarpet,5171,105.45,115_vannarpet
2025-08-01,116,Neelasandra,2644,60.85,116_neelasandra
2025-08-01,117,Shanthinagar,6212,247.99,117_shanthinagar
2025-08-01,118,Sudamnagar,5143,98.22,118_sudamnagar
2025-08-01,119,Dharmarayaswamy Temple Ward,4979,99.6,119_dharmarayaswamy_temple_ward
2025-08-01,120,Cottonpet,3071,62.74,120_cottonpet
2025-08-01,121,Binnypet,4575,97.01,121_binnypet
2025-08-01,122,Kempapura Agrahara,3912,86.46,122_kempapura_agrahara
2025-08-01,123,Vijaynagar,3616,90.32,123_vijaynagar
2025-08-01,124,Hosahalli,4510,112.02,124_hosahalli
2025-08-01,125,Marenahalli,3408,92.27,125_marenahalli
2025-08-01,126,Maruthi Mandira Ward,4024,101.94,126_maruthi_mandira_ward
2025-08-01,127,Moodalapalya,5865,129.0,127_moodalapalya
2025-08-01,128,Nagarabhavi,10860,256.96,128_nagarabhavi
2025-08-01,129,Jnanabharathi Ward,13853,335.74,129_jnanabharathi_ward
2025-08-01,130,Ullalu,9090,193.71,130_ullalu
2025-08-01,131,Nayandanahalli,4367,112.63,131_nayandanahalli
2025-08-01,132,Attiguppe,5484,160.78,132_attiguppe
2025-08-01,133,Hampinagar,3028,76.8,133_hampinagar
2025-08-01,134,Bapujinagar,4469,134.15,134_bapujinagar
2025-08-01,135,Padarayanapura,2029,70.16,135_padarayanapura
2025-08-01,136,Jagareevanram Nagar,4823,127.44,136_jagareevanram_nagar
2025-08-01,137,Rayapuram,3460,79.12,137_rayapuram
2025-08-01,138,Chalavadipalya,2391,52.22,138_chalavadipalya
2025-08-01,139,K.R. Market,2928,54.16,139_k.r._market
2025-08-01,140,Chamrajpet,4779,170.96,140_chamrajpet
2025-08-01,141,Azadnagar,4025,104.14,141_azadnagar
2025-08-01,142,Sunkenahalli,2892,65.28,142_sunkenahalli
2025-08-01,143,Vishweshrapuram,4735,112.48,143_vishweshrapuram
2025-08-01,144,Siddapura,4483,122.14,144_siddapura
2025-08-01,145,Hombegowdanagar,6543,198.19,145_hombegowdanagar
2025-08-01,146,Lakkasandra,2834,98.06,146_lakkasandra
2025-08-01,147,Adugodi,3420,106.88,147_adugodi
2025-08-01,148,Ejipura,4787,143.77,148_ejipura
2025-08-01,149,Varthur,3314,158.68,149_varthur
2025-08-01,150,Bellandur,5166,398.22,150_bellandur
2025-08-01,151,Koramangala,7159,309.19,151_koramangala
2025-08-01,152,Sudduguntepalya,4076,152.55,152_sudduguntepalya
2025-08-01,153,Jayanagar,340,8.28,153_jayanagar
2025-08-01,153,Jayangar,3647,164.6,153_jayangar
2025-08-01,154,Basavanagudi,5801,137.45,154_basavanagudi
2025-08-01,155,Hanumanthanagar,4142,88.45,155_hanumanthanagar
2025-08-01,156,Srinagar,5680,139.85,156_srinagar
2025-08-01,157,Gali Anjaneya Swamy Temple Ward,5394,136.48,157_gali_anjaneya_swamy_temple_ward
2025-08-01,158,Deepanjali Nagar,2937,77.33,158_deepanjali_nagar
2025-08-01,159,Kengeri,14507,292.22,159_kengeri
2025-08-01,160,Rajarajeshwarinagar,16505,456.39,160_rajarajeshwarinagar
2025-08-01,161,Hosakerehalli,7370,170.02,161_hosakerehalli
2025-08-01,162,Girinagar,7740,175.45,162_girinagar
2025-08-01,163,Katriguppe,6534,139.75,163_katriguppe
2025-08-01,164,Vidyapeetha Ward,4757,102.94,164_vidyapeetha_ward
2025-08-01,165,Ganeshmandira Ward,4509,117.34,165_ganeshmandira_ward
2025-08-01,166,Karisandra,4639,118.67,166_karisandra
2025-08-01,167,Yadiyuru,4406,108.25,167_yadiyuru
2025-08-01,168,Pattabhiramnagar,4306,148.22,168_pattabhiramnagar
2025-08-01,169,Byrasandra,3845,119.02,169_byrasandra
2025-08-01,170,Jayanagar East,3889,106.02,170_jayanagar_east
2025-08-01,171,Gurappanapalya,4065,192.83,171_gurappanapalya
2025-08-01,172,Madiwala,5580,171.58,172_madiwala
2025-08-01,173,Jakkasandra,2856,137.82,173_jakkasandra
2025-08-01,174,Hsr Layout,14147,605.66,174_hsr_layout
2025-08-01,175,Bommanahalli,6548,294.27,175_bommanahalli
2025-08-01,176,Btm Layout,7557,259.07,176_btm_layout
2025-08-01,177,J.P.Nagar,5627,176.45,177_j.p.nagar
2025-08-01,178,Sarakki,5620,178.4,178_sarakki
2025-08-01,179,Shakambarinagar,3776,112.08,179_shakambarinagar
2025-08-01,180,Banashankari Temple Ward,5182,117.08,180_banashankari_temple_ward
2025-08-01,181,Kumaraswamy Layout,8394,251.3,181_kumaraswamy_layout
2025-08-01,182,Padmanabhanagar,6044,176.67,182_padmanabhanagar
2025-08-01,183,Chikkallasandra,5184,133.99,183_chikkallasandra
2025-08-01,184,Uttarahalli,9278,302.36,184_uttarahalli
2025-08-01,185,Yelachenahalli,6759,183.62,185_yelachenahalli
2025-08-01,186,Jaraganahalli,3051,86.44,186_jaraganahalli
2025-08-01,187,Puttenahalli,4641,152.58,187_puttenahalli
2025-08-01,188,Bilekahalli,4403,264.83,188_bilekahalli
2025-08-01,189,Hongasandra,8368,360.67,189_hongasandra
2025-08-01,190,Mangammanapalya,3251,99.93,190_mangammanapalya
2025-08-01,191,Singasandra,3960,159.62,191_singasandra
2025-08-01,191,Singsandra,1008,42.89,191_singsandra
2025-08-01,192,Begur,6890,338.65,192_begur
2025-08-01,193,Arakere,10044,378.3,193_arakere
2025-08-01,194,Gottigere,4047,96.53,194_gottigere
2025-08-01,195,Konanakunte,10175,304.19,195_konanakunte
2025-08-01,196,Anjanapura,8579,305.91,196_anjanapura
2025-08-01,197,Vasanthapura,4303,142.42,197_vasanthapura
2025-08-01,198,Hemmigepura,4549,103.98,198_hemmigepura
2025-09-01,1,Kempegowda Ward,4286,110.18,1_kempegowda_ward
2025-09-01,2,Chowdeshwari Ward,464,18.95,2_chowdeshwari_ward
2025-09-01,3,Attur,6362,169.5,3_attur
2025-09-01,4,Yelahanka Satellite Town,7775,388.3,4_yelahanka_satellite_town
2025-09-01,5,Jakkur,3887,106.89,5_jakkur
2025-09-01,6,Thanisandra,3984,65.66,6_thanisandra
2025-09-01,7,Byatarayanapura,9718,289.89,7_byatarayanapura
2025-09-01,8,Kodigehalli,5408,130.31,8_kodigehalli
2025-09-01,9,Vidyaranyapura,12951,390.71,9_vidyaranyapura
2025-09-01,10,Doddabommasandra,1865,26.87,10_doddabommasandra
2025-09-01,11,Kuvempunagar,4500,59.51,11_kuvempunagar
2025-09-01,12,Shettyhalli,8461,129.82,12_shettyhalli
2025-09-01,13,Mallasandra,4531,61.51,13_mallasandra
2025-09-01,14,Bagalagunte,8793,213.01,14_bagalagunte
2025-09-01,14,Sidedahalli,1586,43.47,14_sidedahalli
2025-09-01,15,T. Dasarahalli,4585,138.49,15_t._dasarahalli
2025-09-01,16,Jalahalli,3111,91.04,16_jalahalli
2025-09-01,17,J.P.Park,5740,125.57,17_j.p.park
2025-09-01,18,Radhakrishna Temple Ward,5516,95.92,18_radhakrishna_temple_ward
2025-09-01,19,Sanjaynagar,5823,84.67,19_sanjaynagar
2025-09-01,20,Ganganagar,3338,69.96,20_ganganagar
2025-09-01,21,Hebbal,7475,164.3,21_hebbal
2025-09-01,22,Vishwanathnagenahalli,3287,78.15,22_vishwanathnagenahalli
2025-09-01,23,Nagavara,9152,191.31,23_nagavara
2025-09-01,24,Hbr Layout,8175,246.94,24_hbr_layout
2025-09-01,25,Horamavu,11889,148.35,25_horamavu
2025-09-01,26,Ramamurthynagar,9508,256.1,26_ramamurthynagar
2025-09-01,27,Banasawadi,9645,277.19,27_banasawadi
2025-09-01,28,Kammanahalli,6632,175.17,28_kammanahalli
2025-09-01,29,Kacharakanahalli,4884,131.68,29_kacharakanahalli
2025-09-01,30,Kadugondanahalli,5123,133.41,30_kadugondanahalli
2025-09-01,31,Kushalnagar,3144,56.62,31_kushalnagar
2025-09-01,32,Kavalbyrasandra,5584,110.15,32_kavalbyrasandra
2025-09-01,33,Manorayanapalya,2689,61.86,33_manorayanapalya
2025-09-01,34,Gangenahalli,2322,49.56,34_gangenahalli
2025-09-01,35,Aramane Nagar,2968,78.35,35_aramane_nagar
2025-09-01,36,Mathikere,4147,89.07,36_mathikere
2025-09-01,37,Yeshwanthpur,3218,61.0,37_yeshwanthpur
2025-09-01,38,H.M.T,3669,134.9,38_h.m.t
2025-09-01,39,Chokkasandra,5856,130.5,39_chokkasandra
2025-09-01,40,Doddabidirakalu,1,0.0,40_doddabidirakalu
2025-09-01,41,Peenya Industrial Area,8500,204.85,41_peenya_industrial_area
2025-09-01,42,Lakshmidevinagar,5146,109.61,42_lakshmidevinagar
2025-09-01,43,Nandini Layout,6453,154.79,43_nandini_layout
2025-09-01,44,Marappanahalli,4442,119.93,44_marappanahalli
2025-09-01,45,Malleshwaram,3655,109.03,45_malleshwaram
2025-09-01,46,Jayachamarajendra Nagar,5326,169.07,46_jayachamarajendra_nagar
2025-09-01,47,Devarajeevanahalli,3754,79.74,47_devarajeevanahalli
2025-09-01,48,Muneshwaranagar,2195,36.43,48_muneshwaranagar
2025-09-01,49,Lingarajapura,5745,97.06,49_lingarajapura
2025-09-01,50,Benniganahalli,5861,357.25,50_benniganahalli
2025-09-01,51,Vijinapura,6282,128.57,51_vijinapura
2025-09-01,52,K.R.Puram,8899,184.17,52_k.r.puram
2025-09-01,53,Basavanapura,8436,215.8,53_basavanapura
2025-09-01,54,Hoodi,5203,311.4,54_hoodi
2025-09-01,55,Devasandra,3299,97.57,55_devasandra
2025-09-01,56,A. Narayanapura,8419,225.67,56_a._narayanapura
2025-09-01,57,C.V. Ramannagar,3273,82.29,57_c.v._ramannagar
2025-09-01,58,Hosathippasandra,6021,152.11,58_hosathippasandra
2025-09-01,59,Maruthiseva Nagar,5584,160.76,59_maruthiseva_nagar
2025-09-01,60,Sagayapuram,4265,96.82,60_sagayapuram
2025-09-01,61,S.K. Garden,2882,78.01,61_s.k._garden
2025-09-01,62,Ramaswamy Palya,3128,79.08,62_ramaswamy_palya
2025-09-01,63,Jayamahal,3080,130.06,63_jayamahal
2025-09-01,64,Rajamahal,3694,90.74,64_rajamahal
2025-09-01,65,Kadumalleshwara,5605,156.15,65_kadumalleshwara
2025-09-01,66,Subramanyanagar,4286,119.06,66_subramanyanagar
2025-09-01,67,Nagapura,5798,175.67,67_nagapura
2025-09-01,68,Mahalakshmipuram,5099,121.64,68_mahalakshmipuram
2025-09-01,69,Laggere,10212,240.89,69_laggere
2025-09-01,70,Rajagopalanagar,8315,191.6,70_rajagopalanagar
2025-09-01,71,Hegganahalli,8666,232.06,71_hegganahalli
2025-09-01,72,Herohalli,11017,223.1,72_herohalli
2025-09-01,73,Kottigepalya,8475,205.34,73_kottigepalya
2025-09-01,74,Shakthiganapathi Nagar,6108,154.05,74_shakthiganapathi_nagar
2025-09-01,75,Shankaramata,5213,147.15,75_shankaramata
2025-09-01,76,Gayathrinagar,4379,113.43,76_gayathrinagar
2025-09-01,77,Dattathreya Temple,4480,115.06,77_dattathreya_temple
2025-09-01,78,Pulikeshinagar,3591,116.91,78_pulikeshinagar
2025-09-01,79,Sarvagnanagar,3443,77.39,79_sarvagnanagar
2025-09-01,80,Hoysalanagar,5460,154.14,80_hoysalanagar
2025-09-01,81,Vignananagar,7086,201.94,81_vignananagar
2025-09-01,82,Garudacharpalya,4372,164.22,82_garudacharpalya
2025-09-01,83,Kadugodi,1038,41.13,83_kadugodi
2025-09-01,84,Hagadooru,2016,108.06,84_hagadooru
2025-09-01,85,Doddanekkundi,5686,315.64,85_doddanekkundi
2025-09-01,85,Varthur,1643,85.34,85_varthur
2025-09-01,86,Marathalli,4706,159.59,86_marathalli
2025-09-01,87,Hal Airport,4371,92.28,87_hal_airport
2025-09-01,88,Jeevanbhimanagar,5999,144.95,88_jeevanbhimanagar
2025-09-01,89,Jogupalya,4065,128.5,89_jogupalya
2025-09-01,90,Ulsoor,5613,315.13,90_ulsoor
2025-09-01,91,Bharathinagar,2246,106.47,91_bharathinagar
2025-09-01,92,Shivajinagar,5148,212.2,92_shivajinagar
2025-09-01,93,Vasanthnagar,3736,244.68,93_vasanthnagar
2025-09-01,94,Gandhinagar,4778,359.08,94_gandhinagar
2025-09-01,95,Subhashnagar,3091,62.17,95_subhashnagar
2025-09-01,96,Okalipuram,3419,147.62,96_okalipuram
2025-09-01,97,Dayanandanagar,3500,85.35,97_dayanandanagar
2025-09-01,98,Prakashnagar,3075,80.88,98_prakashnagar
2025-09-01,99,Rajajinagar,3937,115.42,99_rajajinagar
2025-09-01,100,Basaveshwaranagar,5771,167.03,100_basaveshwaranagar
2025-09-01,101,Kamakshipalya,3684,91.52,101_kamakshipalya
2025-09-01,102,Vrushabhavathi Nagar,4175,94.52,102_vrushabhavathi_nagar
2025-09-01,103,Kaveripura,5038,101.04,103_kaveripura
2025-09-01,104,Govindrajnagara,2905,65.18,104_govindrajnagara
2025-09-01,105,Agrahara Dasarahalli,3213,103.89,105_agrahara_dasarahalli
2025-09-01,106,Dr. Rajkumar Ward,2472,83.2,106_dr._rajkumar_ward
2025-09-01,107,Shivanagar,2454,91.37,107_shivanagar
2025-09-01,108,Srirammandira Ward,4679,120.23,108_srirammandira_ward
2025-09-01,109,Chikpet,5613,112.04,109_chikpet
2025-09-01,110,Sampangiramnagar,3014,132.59,110_sampangiramnagar
2025-09-01,111,Shanthala Nagar,3777,222.78,111_shanthala_nagar
2025-09-01,112,Dommalur,4776,211.73,112_dommalur
2025-09-01,113,Konena Agrahara,3939,116.07,113_konena_agrahara
2025-09-01,114,Agaram,2927,145.99,114_agaram
2025-09-01,115,Vannarpet,5171,108.79,115_vannarpet
2025-09-01,116,Neelasandra,2646,63.31,116_neelasandra
2025-09-01,117,Shanthinagar,6215,246.08,117_shanthinagar
2025-09-01,118,Sudamnagar,5143,97.94,118_sudamnagar
2025-09-01,119,Dharmarayaswamy Temple Ward,4981,99.63,119_dharmarayaswamy_temple_ward
2025-09-01,120,Cottonpet,3075,63.8,120_cottonpet
2025-09-01,121,Binnypet,4574,102.86,121_binnypet
2025-09-01,122,Kempapura Agrahara,3924,86.29,122_kempapura_agrahara
2025-09-01,123,Vijaynagar,3626,87.94,123_vijaynagar
2025-09-01,124,Hosahalli,4511,111.97,124_hosahalli
2025-09-01,125,Marenahalli,3416,87.45,125_marenahalli
2025-09-01,126,Maruthi Mandira Ward,4024,97.18,126_maruthi_mandira_ward
2025-09-01,127,Moodalapalya,5868,126.05,127_moodalapalya
2025-09-01,128,Nagarabhavi,10873,256.6,128_nagarabhavi
2025-09-01,129,Jnanabharathi Ward,13875,343.03,129_jnanabharathi_ward
2025-09-01,130,Ullalu,9172,197.49,130_ullalu
2025-09-01,131,Nayandanahalli,4372,115.1,131_nayandanahalli
2025-09-01,132,Attiguppe,5487,156.65,132_attiguppe
2025-09-01,133,Hampinagar,3033,77.25,133_hampinagar
2025-09-01,134,Bapujinagar,4474,127.27,134_bapujinagar
2025-09-01,135,Padarayanapura,2031,70.72,135_padarayanapura
2025-09-01,136,Jagareevanram Nagar,4825,127.19,136_jagareevanram_nagar
2025-09-01,137,Rayapuram,3456,78.64,137_rayapuram
2025-09-01,138,Chalavadipalya,2391,55.3,138_chalavadipalya
2025-09-01,139,K.R. Market,2928,55.12,139_k.r._market
2025-09-01,140,Chamrajpet,4779,164.93,140_chamrajpet
2025-09-01,141,Azadnagar,4029,107.64,141_azadnagar
2025-09-01,142,Sunkenahalli,2896,64.51,142_sunkenahalli
2025-09-01,143,Vishweshrapuram,4738,114.14,143_vishweshrapuram
2025-09-01,144,Siddapura,4485,118.62,144_siddapura
2025-09-01,145,Hombegowdanagar,6550,201.83,145_hombegowdanagar
2025-09-01,146,Lakkasandra,2834,96.8,146_lakkasandra
2025-09-01,147,Adugodi,3421,107.64,147_adugodi
2025-09-01,148,Ejipura,4788,140.16,148_ejipura
2025-09-01,149,Varthur,3318,146.47,149_varthur
2025-09-01,150,Bellandur,5430,366.61,150_bellandur
2025-09-01,151,Koramangala,7165,308.54,151_koramangala
2025-09-01,152,Sudduguntepalya,4078,150.96,152_sudduguntepalya
2025-09-01,153,Jayanagar,341,8.48,153_jayanagar
2025-09-01,153,Jayangar,3651,160.81,153_jayangar
2025-09-01,154,Basavanagudi,5801,137.66,154_basavanagudi
2025-09-01,155,Hanumanthanagar,4143,86.09,155_hanumanthanagar
2025-09-01,156,Srinagar,5682,137.67,156_srinagar
2025-09-01,157,Gali Anjaneya Swamy Temple Ward,5397,130.22,157_gali_anjaneya_swamy_temple_ward
2025-09-01,158,Deepanjali Nagar,2940,71.42,158_deepanjali_nagar
2025-09-01,159,Kengeri,14536,285.51,159_kengeri
2025-09-01,160,Rajarajeshwarinagar,16579,472.05,160_rajarajeshwarinagar
2025-09-01,161,Hosakerehalli,7376,166.41,161_hosakerehalli
2025-09-01,162,Girinagar,7744,172.75,162_girinagar
2025-09-01,163,Katriguppe,6535,144.38,163_katriguppe
2025-09-01,164,Vidyapeetha Ward,4758,103.06,164_vidyapeetha_ward
2025-09-01,165,Ganeshmandira Ward,4517,112.1,165_ganeshmandira_ward
2025-09-01,166,Karisandra,4641,118.55,166_karisandra
2025-09-01,167,Yadiyuru,4412,104.5,167_yadiyuru
2025-09-01,168,Pattabhiramnagar,4306,138.14,168_pattabhiramnagar
2025-09-01,169,Byrasandra,3843,113.36,169_byrasandra
2025-09-01,170,Jayanagar East,3889,102.04,170_jayanagar_east
2025-09-01,171,Gurappanapalya,4065,171.88,171_gurappanapalya
2025-09-01,172,Madiwala,5582,171.32,172_madiwala
2025-09-01,173,Jakkasandra,2857,140.99,173_jakkasandra
2025-09-01,174,Hsr Layout,14165,601.54,174_hsr_layout
2025-09-01,175,Bommanahalli,6563,289.2,175_bommanahalli
2025-09-01,176,Btm Layout,7561,255.74,176_btm_layout
2025-09-01,177,J.P.Nagar,5628,170.82,177_j.p.nagar
2025-09-01,178,Sarakki,5622,177.68,178_sarakki
2025-09-01,179,Shakambarinagar,3777,112.0,179_shakambarinagar
2025-09-01,180,Banashankari Temple Ward,5186,118.92,180_banashankari_temple_ward
2025-09-01,181,Kumaraswamy Layout,8407,245.23,181_kumaraswamy_layout
2025-09-01,182,Padmanabhanagar,6045,173.6,182_padmanabhanagar
2025-09-01,183,Chikkallasandra,5185,136.61,183_chikkallasandra
2025-09-01,184,Uttarahalli,9385,300.18,184_uttarahalli
2025-09-01,185,Yelachenahalli,6872,183.37,185_yelachenahalli
2025-09-01,186,Jaraganahalli,3056,88.07,186_jaraganahalli
2025-09-01,187,Puttenahalli,4659,153.79,187_puttenahalli
2025-09-01,188,Bilekahalli,4406,251.06,188_bilekahalli
2025-09-01,189,Hongasandra,8382,356.78,189_hongasandra
2025-09-01,190,Mangammanapalya,3293,96.58,190_mangammanapalya
2025-09-01,191,Singasandra,4133,161.38,191_singasandra
2025-09-01,191,Singsandra,1074,45.49,191_singsandra
2025-09-01,192,Begur,7036,317.07,192_begur
2025-09-01,193,Arakere,10052,362.33,193_arakere
2025-09-01,194,Gottigere,4135,99.03,194_gottigere
2025-09-01,195,Konanakunte,10224,290.48,195_konanakunte
2025-09-01,196,Anjanapura,8937,303.81,196_anjanapura
2025-09-01,197,Vasanthapura,4269,136.72,197_vasanthapura
2025-09-01,198,Hemmigepura,4926,111.74,198_hemmigepura
2025-10-01,1,Kempegowda Ward,4316,105.94,1_kempegowda_ward
2025-10-01,2,Chowdeshwari Ward,465,17.36,2_chowdeshwari_ward
2025-10-01,3,Attur,6495,170.31,3_attur
2025-10-01,4,Yelahanka Satellite Town,7775,373.94,4_yelahanka_satellite_town
2025-10-01,5,Jakkur,3939,109.87,5_jakkur
2025-10-01,6,Thanisandra,4230,64.86,6_thanisandra
2025-10-01,7,Byatarayanapura,9736,283.04,7_byatarayanapura
2025-10-01,8,Kodigehalli,5419,132.14,8_kodigehalli
